entry	HITS	KUDOS	TAGS	ID_NUMBER	TEXT	TITLE	WORDCOUNT	MAINTAG	SUMMARY	COMMENTS	DATE	BOOKMARKS
152	59	2	Creator Chose Not To Use Archive Warnings,Graphic Depictions Of Violence,Major Character Death,Underage,F/F,F/M,Gen,M/M,Multi,Other,bts,Kim Namjoon/Kim Seokjin,Kim Namjoon Kim Seokjin - Character,	17751920	"Kim Namjoon/Kim Seokjin  Kim and Seokjin were sitting on the couch together, listening to some good 'ol Katy Perry. ""SHe has a really good voice"" Kim said. ""Yes, she does."" Seokjin respondeded. ""You know she's gay right?"" ""Yeah I know"" he siad. ""You know who else is gay?"" he asked. ""Ur mom"" he said, dying of laughter.He laughed too, but he was really going to say that he was the other person that was gay. He felt kinda sad that he couldn't admit his real feelings for him, but that's okay since he can always take some of his dna and make a clone slave that will love him forever. He fell asleep on the couch and that's when he knew, he really loved him. So, he kissed him and he woke up. ""WHaT aRe YUO DOING?"" he saked. ""Whats are you doing!???"" then they made out and had love making.  The End.        Thank you so much for reading this. It means a lot. I put a lot of effort into this, so you taking your time to read this is so meaningful to me. Thanks again! I LOVE YOU!!! "	The Blues Of Your Eyes	192	Mature	Kim and Seokjin admit their feelings for each other in an emotion conversation. 	3	2019-02-12	0
153	9	0	Creator Chose Not To Use Archive Warnings,Other,Original Work,narrator - Freeform,Poetry,Alcohol,Dubious Consent,	17750603	Fingers trailing over my skin,   trails blazing, caressing,  do you want this?   yes  (no)  Burying hands in hair,   ecstasy,   yearning,  buzz of excitement thrumming  in that moment, everything is right  everything is  fine, fine,   In the next?   doesn't matter  you enjoyed it,  that means you consented,  you were under the influence,  that's your own fault  yes, yes, yes,  you said yes,   you said yes,  you said yes,   (but you wanted to say no)   why are you like this?  ruining everything,  they're not a predator,   remember, you said yes  don't vilify,  agony liquidising,  building up in a crescendo,  until you let it all go   I will never forget you,   I will never forgive you,  I will always know what you did,   Even if you do not care,   even if you are in the right,  it wasn't right by me,  I just want to be fine,   To forget,    to forgive,   but you are the constant reminder,   I will never forget you.  	Yes	159	Mature	you said yes, remember? 	0	2019-02-12	0
154	140	16	No Archive Warnings Apply,M/M,Stargate Atlantis,John Sheppard/Todd the Wraith,John Sheppard,Todd the Wraith (Stargate),Trust Issues,Interspecies Relationship(s),Double Drabble,100 Fandoms Challenge,	17746922	A smarter man would've never taken his hand off his gun in the presence of a wraith in the first place. Then again, a smarter man would've never decided to fuck a wraith, either. John thinks it's fair to say he's clearly not the smarter man in the room -- not that his dick, still throbbing hard even with Todd's hand splayed across his bare chest, seems to care. He glares up at Todd. His finger itches for a trigger to a gun that's nowhere in his reach. 'No?' Todd smirks. ' No.  '   Todd laughs at John and his clawed fingers tap a mocking rhythm against his skin. 'Is there still no trust between us even here, Sheppard?' Here being a bed. John and Todd being the only ones in it – trust not present to make it a threesome as far John is concerned. ' There's trust and then there's   stupidity  ,' John says, wrapping his fingers around Todd's wrist to urge it away from his chest and down to less life sucking pastures. 'I'd rather not take the chance if it's all the same, thanks.'  Todd lets his hand be guided down to John's dick easily. 'Your loss.' Yeah. John seriously doubts that. 	risks (not) worth taking	200	Mature	A smarter man would've never taken his hand off his gun in the presence of a wraith in the first place.  Then again, a smarter man would've never decided to fuck a wraith, either. 	0	2019-02-11	1
155	1	0	No Archive Warnings Apply,M/M,Angel: the Series,angel/marcus hamilton,Angel (BtVS),Marcus Hamilton,Plot What Plot/Porn Without Plot,Episode Tag: s05ep18 Origin,	17736503	"""You know, I really like this couch. The leather...it's just so warm and smooth, you know?"" ""I thought you weren't going to be doing this..."" ""I think I would have recalled saying that."" ""I distinctly remember you saying 'I'm not going to be making love to you on that couch anytime soon.'"" ""You consider this soon?"" ""Soon enough."" ""Oh. Well, I wouldn't exactly call this making love."" ""No?"" ""No. I think I'm going to call this 'screwing your brains out.' Now, Angel, are you going to bend over, or am I going to have to bend you over myself?"" "	couch	100	Mature	I'm not going to be making love to you on that couch anytime soon. 	0	2004-04-23	0
156	8	2	Major Character Death,Rape/Non-Con,All Time Low (Band),Alex Gaskarth,Jack Barakat,Isobel Gaskarth,Peter Gaskarth,#AssaultTW,Iwrotemostofthisinschool,Firstworksoitsgonnabeshit,	17724062	Alex tossed and turned, unable to find sleep in the late hours of the night.  He'd stared at the ceiling and checked the clock, but nothing seemed to lull him to sleep.  The house was quiet, as per usual. His mother was never home and his father had left years ago.  Don't get me wrong.  This isn't another sob story, Alex needs no pity.  This isn't a story where his parents are shitty people and neglect Alex.  They loved him to bits, they just didn't love each other.  The marriage didn't work, but that did nothing to affect the love they had for their son.  Peter supported everything Alex did and was interested in, even though he had moved halfway across the world.  Isobel would forever be there for Alex.  She couldn't bear to leave her baby as Peter had.  But, back to the present.  This is a story about Alex, after all. 	Guardian	153	Mature	Jack departs from the world, but not entirely. He chooses to say behind for one, lost boy. And he only wants Alex to be alright.` 	0	2019-02-10	0
157	1	0	No Archive Warnings Apply,Other,Object and Concept Anthropomorphism,iron/shirt,flashfic,	17721173	Too often, they had been tempted by quickies; a pass over the plackets, the collar, the sleeves. But not today. No, today there was time; today was the full treatment. Every inch of fabric, caressed by hot steamy touches. Wrinkles smoothed into quivering submission with sighs and groans. The ironing board creaked under them with every firm stroke. The shirt curled wantonly around the toe-plate, the iron hissed in response. The smell of hot cotton, of steam, rose from every contact point. Each pleat, each button massaged oh-so-carefully, then placed back with a delicate touch. Iron couldn't resist a sensuous wiggle across shirt's back. The board rattled alarmingly. Shirt only sighed, smooth touches bringing it to a crescendo of pleasure. It was over too soon. A last squirt, and iron withdrew with a hiss. Shirt lay sated and wrinkle-free in the slant of the late-afternoon sun, while iron sat up, staring into the distance and smoking. 	full treatment	156	Mature	 	0	2004-03-26	0
158	226	21	No Archive Warnings Apply,M/M,Sherlock (TV),Sherlock Holmes/John Watson,Sherlock Holmes,John Watson,Fluff,Flirting,First Time,	17709611	Hickory dickory dock John's drinking with Sherlock The clock strikes one They're having fun Hickory dickory dock Hickory dickory dock They play a game and talk The clock strikes two What will they do? Hickory dickory dock Hickory dickory dock John's flirting with Sherlock The clock strikes three John gropes his knee Hickory dickory dock Hickory dickory dock John's hands are on Sherlock The clock strikes four They're down on the floor Hickory dickory dock Hickory dickory dock John's teasing poor Sherlock The clock strikes five How will he survive? Hickory dickory dock Hickory dickory dock They're both hard as a rock The clock strikes six John knows some tricks Hickory dickory dock Hickory dickory dock John's mouth on Sherlock's cock The clock strikes seven And Sherlock's in heaven Hickory dickory dock Hickory dickory dock Sherlock let's out a squawk The clock strikes eight He'll reciprocate Hickory dickory dock Hickory dickory dock They're both a bit in shock The clock strikes nine John says 'It's all fine' Hickory dickory dock Hickory dickory dock John cuddles with Sherlock The clock strikes ten They start over again Hickory dickory dock 	Hickory Dickory Dock	188	Mature	What if a slow-burn could take place in hours rather than years? 	14	2019-02-09	0
159	10	0	Major Character Death,Other,Original Work,Rosencrantz &amp; Guildenstern are Dead - Stoppard,Reader/Everyone,Reader,The Player (Rosencrantz &amp; Guildenstern),Random &amp; Short,Birthday Presents,	17690387	You know Guildensteinz or could be called Gold? And Rosencratz that could be called Rose?  Rose is red, full of thorns.  Gold could be shining with fake value.  You know it very well, didn't ya?    What if someone could went to fictional world?  The barrier is the fourth wall after all         You, the reader. The one who search you x favorite characters.  As well smut I believe, jelaga  Should make this numbering when write out ingredients   This my ingredients lettering! You want reader/everyone? Die at first! Lol, just kidding. Just search reader/everyone elsewhere    Death is a certain, although is the day you born you could very well died next second 	K	112	Mature	Random things in birthday date To fulfill the fandom as 7-in 777 	0	2019-02-07	0
160	17	1	Graphic Depictions Of Violence,Major Character Death,Underage,F/M,Star vs. The Forces Of Evil,Call of Duty: Black Ops III &quot;Seize Glory&quot; Commercial,Star Butterfly/Marco Diaz,&quot;Tank&quot; Dempsey/Original Character(s),Star Butterfly,Marco Diaz,Nikolai Belinski,Takeo Masaki,Edward Richtofen,&quot;Tank&quot; Dempsey,Your OC,	17688794	Chapter 1: Explanation 	Freedom from the puppeteer	181	Mature	As Elijah and Megan xbox party dwindles to just them two, they decide to play black ops zombies,then they realize the unthinkable has happened. As for Star and Marco they we're watching a movie when they blacked out. With the additional four the Primis crew must work with them if they want to escape Samantha's grasp. 	0	2019-02-06	0
161	151	7	No Archive Warnings Apply,M/M,僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Hawks/Todoroki Enji | Endeavor,Hawks (My Hero Academia),Todoroki Enji | Endeavor,Drabbles at Cruising Altitude,Burning,Choking,	17688182	'Spread them.'  I'd do anything he asked.  And goddammit, he   knows.   I won't prove him right so easily, though.  When I don't listen, searing heat digs into my hips. I throw my head back and scream before warm fingers wrap around my throat to squeeze.  ' Too loud,  birdie. I didn't ask you to sing.'  He fucking  sucks.    And not the way I want.   ' Spread. Them. '   I tremble under his freezer-burning gaze, my nails scratch into dark wood. I whine in defeat when he teases against my cheeks.  Scarlet fills the room, knocking everything off his desk.  'There's my pretty bird.' 	spread them	100	Mature	I mean, if you've got wings... 	3	2019-02-06	0
162	109	1	Creator Chose Not To Use Archive Warnings,No Archive Warnings Apply,M/M,Star Trek: The Original Series,Star Trek: Alternate Original Series (Movies),Star Trek,James T. Kirk/Leonard &quot;Bones&quot; McCoy,James T. Kirk,Leonard &quot;Bones&quot; McCoy,Slash,Alternate Universe - Canon Divergence,One True Pairing,Fluff and Humor,Friends to Lovers,Spoilers,Masturbation in Bathroom,McKirk.,Quotes Added.,Missing Scene,Mildly Dubious Consent,	17684972	"Feeling the same spirit of enthusiasm...  ""What's wrong Jim?""  ""What the blazes are you doing Jim?""  ""Damn it Jim! That's my...oohh...ahh""  ""My God Jim I'm gonna' be givin' ya' all I got in me!""  ""Oohhh...Hmmm...Lordy Lordy...Oh yes...yes Jim...Arrgghh!""  ""Phew! I sure am feelin' it Jim. Ahem now then, your turn...to relax Jim boy...Doctors orders!""  ""What else Jim! Just let these legendary hands work their magic on you!""  Epilogue:  ""Bones, I believe there is something to be said for being thouroughly absorbed into one body!""  The End. "	Many Happy Returns. (Of This Day.)	168	Mature	Based on TOS Episode: 22. Season 1. Return of the Archons. It's Festival Frenzy, and the Red-Hour-Reveler's are observed by Jim whilst the other's are apparantly sleeping soundly... 	2	2019-02-06	0
163	218	5	Creator Chose Not To Use Archive Warnings,M/M,Harry Potter - J. K. Rowling,Sirius Black/Remus Lupin,Sirius Black,Remus Lupin,Full Moon,Established Relationship,wolfstar,Open to Interpretation,Drabble,	17680178	"Whining pitifully, Remus scrabbled and tore at his clothes, neck stretched toward the moon, enticing it to play. He looked elegant in the half-light, the rings around his eyes not so telling and the scars not so fresh.  He tore viscously at his clothes, nails digging into hot flesh. He ached to be touched.  Then he heard it. That, low, throaty whining. The heat in his stomach pooled intensely, coiling and twisting in his stomach with such an intense burn that he almost couldn't bear it. It was time.  With shaking fingers he pulled the door open.   ""Sirius-"" He breathed. "	Moon-Drunk Monster	100	Mature	It's almost full moon and Remus is getting increasingly stressed. Almost...wolf-like. 	0	2019-02-06	0
